TestMatchNumber,Wicket,Batter,dismissalMode,Fielder,Runs,innings,opponent,venue,country,matchDate,match,video,description,Milestone,fieldingPosition,wktDetails,player,overs
56,280,AJ Strauss,caught,AB de Villiers,37,2,v England,Leeds,England,2 Aug 2012,Test # 2051,styen-wkt-280,caught behind! Strauss couldn't leave that! Steyn pitches on a good length closer to the left-hander from round the wicket and slants the ball in towards off stump. Bounces quite a bit as well. Strauss has been able to let previous deliveries go but he must play this one. He pokes at it from the crease and nicks to de Villiers.,,Keeper,"280. AJ Strauss c AB de Villiers b Steyn
Test Match#: 56.0: v England at Leeds in 2012 (1st innings)",Steyn,34.4
56,281,IJL Trott,caught,GC Smith,35,2,v England,Leeds,England,2 Aug 2012,Test # 2051,styen-wkt-281,"gone! Another loose shot from an England batsman. No footwork as he goes to play the cut and the edge flies quickly, and low, to Smith at first slip. That was pretty horrid from Trott. Another stand is broken just as it starts to develop..",,slip-cordon,"281. IJL Trott c GC Smith b Steyn
Test Match#: 56.0: v England at Leeds in 2012 (1st innings)",Steyn,51.3
56,282,AN Cook,caught,JA Rudolph,46,4,v England,Leeds,England,2 Aug 2012,Test # 2051,styen-wkt-282,"and the ball change does the trick! Blow for England, Cook playing to leg gets a leading edge to short extra cover. It was on a length and Cook played slightly across it, enough to chip to the fielder, could this be game on for South Africa now perhaps?.",,InField,"282. AN Cook c JA Rudolph b Steyn
Test Match#: 56.0: v England at Leeds in 2012 (2nd innings)",Steyn,17.4
57,283,IJL Trott,lbw,,8,2,v England,Lord's,England,16 Aug 2012,Test # 2053,styen-wkt-283,"full, angling in, Trott misses trying to play to leg, cry for leg before, not out and Smith goes for a review, looked to be sliding down for me, he didn't hit it, did it straighten, yes it did that is out and Trott's bad run against Steyn continues. It was fired in straight and Trott missed it, we've seen that before, an excellent review from Smith.",,,"283. IJL Trott lbw  Steyn
Test Match#: 57.0: v England at Lord's in 2012 (1st innings)",Steyn,13.5
57,284,AN Cook,caught,JH Kallis,7,2,v England,Lord's,England,16 Aug 2012,Test # 2053,styen-wkt-284,"got him! Cook inexplicably really chases a wide one and nicks to Kallis at second slip, that is a very good grab by the slip fielder and more importantly that is shocking, shocking stroke by Cook, and as I said, totally inexplicable. He leant out and chased a full, wide delivery that was angled across him, for some reason tried to drive it and nicked off, very very poor judgement from Cook, most unlike him.",,slip-cordon,"284. AN Cook c JH Kallis b Steyn
Test Match#: 57.0: v England at Lord's in 2012 (1st innings)",Steyn,15.2
57,285,SCJ Broad,caught,HM Amla,16,2,v England,Lord's,England,16 Aug 2012,Test # 2053,styen-wkt-285,"got him! Short ball into the hip and Broad fends it off so awkwardly he chips it to short leg. Hostile delivery and Broad was cramped up trying to ride it into the leg side but played it badly and chipped up a simple chance to Amla, looked to be straight off the shoulder of the bat.",,close-in,"285. SCJ Broad c HM Amla b Steyn
Test Match#: 57.0: v England at Lord's in 2012 (1st innings)",Steyn,87.3
57,286,JM Anderson,caught,JA Rudolph,12,2,v England,Lord's,England,16 Aug 2012,Test # 2053,styen-wkt-286,"and the short ball works! Rudolph runs in from point to take the catch after Anderson loops the ball high into the air off the shoulder of the bat, he was trying to get out of the way of a real snorter ... and you can't more out of the way than back in the dressing room.",,InField,"286. JM Anderson c JA Rudolph b Steyn
Test Match#: 57.0: v England at Lord's in 2012 (1st innings)",Steyn,97.6
57,287,IJL Trott,caught,JH Kallis,63,4,v England,Lord's,England,16 Aug 2012,Test # 2053,styen-wkt-287,"and that's a magnificent dismissal, Kallis diving to his left to take the catch off a brute of a lifter outside off! Steyn removes Trott again, with his first ball after lunch, it was right on the money, banged in and rising as Trott played with an angled blade, a thick edge soaring into the slips where Kallis closed his big bear hands around it.",,slip-cordon,"287. IJL Trott c JH Kallis b Steyn
Test Match#: 57.0: v England at Lord's in 2012 (2nd innings)",Steyn,51.1
58,288,DA Warner,caught,JH Kallis,4,2,v Australia,Brisbane,,9 Nov 2012,Test # 2056,styen-wkt-288,"caught at second slip! Warner was caught on his crease by a good length ball that pitched in line and slanted across him, he poked at it instead of letting it go and the outside edge flew straight to Kallis.",,slip-cordon,"288. DA Warner c JH Kallis b Steyn
Test Match#: 58.0: v Australia at Brisbane in 2012 (1st innings)",Steyn,4.4
59,289,MEK Hussey,bowled,,103,1,v Australia,Adelaide,Australia,22 Nov 2012,Test # 2061,styen-wkt-289,"and against all odds, Steyn has bowled Hussey and that will be stumps on the first day. Steyn pitched on a good length around off and the ball came back into the left-hander. Hussey was late in bringing his bat down and the ball hit the top of off stump. That will be small consolation for South Africa, they have received a severe hiding.",,,"289. MEK Hussey b  Steyn
Test Match#: 59.0: v Australia at Adelaide in 2012 (1st innings)",Steyn,86.5
59,290,JL Pattinson,caught,GC Smith,42,1,v Australia,Adelaide,Australia,22 Nov 2012,Test # 2061,styen-wkt-290,"the innings is over, Smith takes his fourth catch of the innings, takes it on the second chance after missing it on the first, Pattinson gets a thick edge as he looks to thump a fuller one from Steyn, so Australia all out for 550.",,slip-cordon,"290. JL Pattinson c GC Smith b Steyn
Test Match#: 59.0: v Australia at Adelaide in 2012 (1st innings)",Steyn,107.2
59,291,RT Ponting,bowled,,16,3,v Australia,Adelaide,Australia,22 Nov 2012,Test # 2061,styen-wkt-291,"Ponting's gone! He's dragged it back on, Short of a good length from Steyn again, Ponting defended loosely at that one, hung his bat out as it moved away, got an inside edge to chop it onto the stumps.",,,"291. RT Ponting b  Steyn
Test Match#: 59.0: v Australia at Adelaide in 2012 (2nd innings)",Steyn,26.2
59,292,MJ Clarke,lbw,,38,3,v Australia,Adelaide,Australia,22 Nov 2012,Test # 2061,styen-wkt-292,"given out lbw and Clarke has called for a review, short of a good length and it kept low while aimed at middle and leg, Clarke got on the back foot and was struck on the knee roll, the only doubt there was whether it would go on to hit leg stump. It did move in a bit. It would have hit leg stump, as Eagle Eye confirms and the original decision is upheld..",,,"292. MJ Clarke lbw  Steyn
Test Match#: 59.0: v Australia at Adelaide in 2012 (2nd innings)",Steyn,47.1
60,293,EJM Cowan,caught,JH Kallis,0,2,v Australia,Perth,Australia,30 Nov 2012,Test # 2064,styen-wkt-293,"there is the outside edge and Dale Steyn has needed three balls to strike, Cowan stretching right forward to defend, it is a big stretch, the angle was taking the length delivery away from him, much like what happened to Smith, old man Kallis gobbles up the low catch at second slip.",,slip-cordon,"293. EJM Cowan c JH Kallis b Steyn
Test Match#: 60.0: v Australia at Perth in 2012 (1st innings)",Steyn,0.3
60,294,DA Warner,caught,AB de Villiers,13,2,v Australia,Perth,Australia,30 Nov 2012,Test # 2064,styen-wkt-294,"Appeal for a caught behind and he's been given out but Warner wants to review this! It was a loose drive outside off, slightly wide, Warner couldn't resist, de Villiers and the rest went up, Warner hesitated for a while and then reviewed after consulting Lyon, there was a noise, this is taking a while I'm afraid, and he has to walk alright.",,Keeper,"294. DA Warner c AB de Villiers b Steyn
Test Match#: 60.0: v Australia at Perth in 2012 (1st innings)",Steyn,12.1
60,295,NM Lyon,caught,F du Plessis,7,2,v Australia,Perth,Australia,30 Nov 2012,Test # 2064,styen-wkt-295,"caught at gully! What a start for Steyn! Squared him up, good length and swinging towards off, leading edge and it popped straight to du Plessis, cupped it in front of his face.",,close-in,"295. NM Lyon c F du Plessis b Steyn
Test Match#: 60.0: v Australia at Perth in 2012 (1st innings)",Steyn,12.4
60,296,MJ Clarke,caught,AB de Villiers,5,2,v Australia,Perth,Australia,30 Nov 2012,Test # 2064,styen-wkt-296,"Steyn's got the Big Fish with a peach! Clarke was all squared up there, good length on middle and off and moving away slightly, it was fired in at good pace and Ckarke had no time to get across and cover the line, just got the outside edge and taken by de Villiers, Australia 6 for 45 and as Lawry would say: ""It's all happening at the WACA"".",,Keeper,"296. MJ Clarke c AB de Villiers b Steyn
Test Match#: 60.0: v Australia at Perth in 2012 (1st innings)",Steyn,16.2
60,297,EJM Cowan,caught,D Elgar,53,4,v Australia,Perth,Australia,30 Nov 2012,Test # 2064,styen-wkt-297,"there was a man at deep square leg and he's hit it down his throat would you believe this! Two men in the deep, including a fine leg, the trap was set - Steyn banged it in short from round the wicket, Cowan was hitting everything off the middle of the bat but wasn't going to let this one go, pulls and Elgar cups it over his head and falls backwards.",,Outfield,"297. EJM Cowan c D Elgar b Steyn
Test Match#: 60.0: v Australia at Perth in 2012 (2nd innings)",Steyn,42.5
60,298,MEK Hussey,caught,AB de Villiers,26,4,v Australia,Perth,Australia,30 Nov 2012,Test # 2064,styen-wkt-298,"South Africa are knocking them off quickly here! Steyn pitches this one up from round the wicket, the plan was to drw Hussey into the drive which he did, moved across but only succeeded in getting an edge to the keeper, everyone knew it, no doubt, Steyn belts out the war cry and the rest join in.",,Keeper,"298. MEK Hussey c AB de Villiers b Steyn
Test Match#: 60.0: v Australia at Perth in 2012 (2nd innings)",Steyn,60.3
60,299,NM Lyon,caught,GC Smith,31,4,v Australia,Perth,Australia,30 Nov 2012,Test # 2064,styen-wkt-299,"Game over! South Africa win by a whopping 309 runs and take the series 1-0 and retain the Test mace. Smith takes his fifth catch of the innings, at first slip, Lyon pokes his bat at it and the thick outside edge goes low to the slips, fitting that the captain himself took the final catch.",,slip-cordon,"299. NM Lyon c GC Smith b Steyn
Test Match#: 60.0: v Australia at Perth in 2012 (2nd innings)",Steyn,82.5
61,300,DAJ Bracewell,bowled,,2,1,v New Zealand,Cape Town,South Africa,2 Jan 2013,Test # 2069,styen-wkt-300,what a delivery! And what a way to get your 300th Test wicket. Pitches on middle and hits off. The fast bowler's dream. Bracewell didn't help by playing to leg but it was a crackerjack ball..,Yes,,"300. DAJ Bracewell b  Steyn
Test Match#: 61.0: v New Zealand at Cape Town in 2013 (1st innings)",Steyn,13.3
61,301,DR Flynn,caught,DW Steyn,8,1,v New Zealand,Cape Town,South Africa,2 Jan 2013,Test # 2069,styen-wkt-301,"all over! 45 all out. Banged in short, Flynn goes for the pull and gets a top edge which Steyn settles underneath from his follow through.",,return catch,"301. DR Flynn c & b Steyn
Test Match#: 61.0: v New Zealand at Cape Town in 2013 (1st innings)",Steyn,19.2
61,302,MJ Guptill,caught,HM Amla,0,3,v New Zealand,Cape Town,South Africa,2 Jan 2013,Test # 2069,styen-wkt-302,"gone! Would you believe it. The worst ball of the over gets the wicket. Was on leg stump and Guptill clipped it straight to midwicket. It did straighten a fraction on him, but not a good way for an opener to fall.",,InField,"302. MJ Guptill c HM Amla b Steyn
Test Match#: 61.0: v New Zealand at Cape Town in 2013 (2nd innings)",Steyn,0.6
61,303,JS Patel,bowled,,8,3,v New Zealand,Cape Town,South Africa,2 Jan 2013,Test # 2069,styen-wkt-303,"that is that...not actually with the full and straight one, but it was fuller than before. Patel backing away to leg gets a bottom edge into leg stump.",,,"303. JS Patel b  Steyn
Test Match#: 61.0: v New Zealand at Cape Town in 2013 (2nd innings)",Steyn,99.4
61,304,JEC Franklin,bowled,,22,3,v New Zealand,Cape Town,South Africa,2 Jan 2013,Test # 2069,styen-wkt-304,dragged on! Steyn enjoyed that. More of a celebration this time. It's another short one at the body. Franklin tried a repeat of the previous shot but it comes off the gloves and lobs onto the top of the stumps.,,,"304. JEC Franklin b  Steyn
Test Match#: 61.0: v New Zealand at Cape Town in 2013 (2nd innings)",Steyn,101.6
62,305,MJ Guptill,caught,AN Petersen,1,2,v New Zealand,Gqeberha,,11 Jan 2013,Test # 2071,styen-wkt-305,"edged and this time it's pouched, Guptil taken in the cordon! This had been coming since the last one, having been sat back by a couple that bounced on him, Guptill wasn't far enough forward, he drove hard, more in hope that judgement, and a thick edge was well taken by Alviro Petersen to his left at third slip.",,slip-cordon,"305. MJ Guptill c AN Petersen b Steyn
Test Match#: 62.0: v New Zealand at Gqeberha in 2013 (1st innings)",Steyn,2.6
62,306,KS Williamson,caught,GC Smith,4,2,v New Zealand,Gqeberha,,11 Jan 2013,Test # 2071,styen-wkt-306,"back of a length, fencing outside off and Williamson nicks to slip as well! Smith grabbed it safely, the third member of the cordon to be offered a chance of Steyn... Williamson was stuck on the crease, the bat dangling out in the wind and the fait was pretty much accompli.",,slip-cordon,"306. KS Williamson c GC Smith b Steyn
Test Match#: 62.0: v New Zealand at Gqeberha in 2013 (1st innings)",Steyn,4.4
62,307,DAJ Bracewell,caught,AB de Villiers,7,2,v New Zealand,Gqeberha,,11 Jan 2013,Test # 2071,styen-wkt-307,"it is over for Bracewell! Not much he could have done with this one. It was more of the ball finding the edge than the batsman edging. It was bowled on back of length, pitches on off and just moves a touch away to kiss the edge. Bracewell would have preferred to get beaten by this one.",,Keeper,"307. DAJ Bracewell c AB de Villiers b Steyn
Test Match#: 62.0: v New Zealand at Gqeberha in 2013 (1st innings)",Steyn,32.4
